,0,1,2,3,4,5
13948,১৫-১২-২০১৮,১৯:৩০:০০,696,750,108,112
13949,১৫-১২-২০১৮,১৯:০০:০০,696,750,106,112
13950,১৫-১২-২০১৮,১৮:০০:০০,696,750,114,112
13951,১৫-১২-২০১৮,১৭:০০:০০,696,750,98,106
13952,১৫-১২-২০১৮,১৬:০০:০০,402,510,84,101
13953,১৫-১২-২০১৮,১৫:০০:০০,402,510,88,98
13954,১৫-১২-২০১৮,১৪:০০:০০,402,510,86,95
13955,১৫-১২-২০১৮,১৩:০০:০০,402,510,84,92
13956,১৫-১২-২০১৮,১২:০০:০০,402,450,82,87
13957,১৫-১২-২০১৮,১১:০০:০০,402,450,82,84
13958,১৫-১২-২০১৮,১০:০০:০০,402,450,82,84
13959,১৫-১২-২০১৮,০৯:০০:০০,302,350,78,77
13960,১৫-১২-২০১৮,০৮:০০:০০,302,350,72,69
13961,১৫-১২-২০১৮,০৭:০০:০০,302,350,68,67
13962,১৫-১২-২০১৮,০৬:০০:০০,302,350,68,64
13963,১৫-১২-২০১৮,০৫:০০:০০,302,350,68,64
13964,১৫-১২-২০১৮,০৪:০০:০০,302,350,68,66
13965,১৫-১২-২০১৮,০৩:০০:০০,302,350,68,68
13966,১৫-১২-২০১৮,০২:০০:০০,302,350,70,73
13967,১৫-১২-২০১৮,০১:০০:০০,302,350,74,77
13968,১৪-১২-২০১৮,২৪:০০:০০,302,350,78,80
13969,১৪-১২-২০১৮,২৩:০০:০০,696,750,78,85
13970,১৪-১২-২০১৮,২২:০০:০০,696,750,98,88
13971,১৪-১২-২০১৮,২১:০০:০০,696,750,106,95
13972,১৪-১২-২০১৮,২০:০০:০০,696,750,108,102
13973,১৪-১২-২০১৮,১৯:৩০:০০,696,750,104,107
13974,১৪-১২-২০১৮,১৯:০০:০০,696,750,106,107
13975,১৪-১২-২০১৮,১৮:০০:০০,696,750,108,106
13976,১৪-১২-২০১৮,১৭:০০:০০,696,750,86,99
13977,১৪-১২-২০১৮,১৬:০০:০০,352,400,72,94
13978,১৪-১২-২০১৮,১৫:০০:০০,352,400,76,91
13979,১৪-১২-২০১৮,১৪:০০:০০,352,400,74,88
13980,১৪-১২-২০১৮,১৩:০০:০০,352,400,80,85
13981,১৪-১২-২০১৮,১২:০০:০০,352,400,82,82
13982,১৪-১২-২০১৮,১১:০০:০০,352,400,81,80
13983,১৪-১২-২০১৮,১০:০০:০০,352,400,73,79
13984,১৪-১২-২০১৮,০৯:০০:০০,302,400,77,78
13985,১৪-১২-২০১৮,০৮:০০:০০,302,400,70,73
13986,১৪-১২-২০১৮,০৭:০০:০০,302,40,65,67
13987,১৪-১২-২০১৮,০৬:০০:০০,302,350,69,64
13988,১৪-১২-২০১৮,০৫:০০:০০,302,350,67,64
13989,১৪-১২-২০১৮,০৪:০০:০০,302,350,68,66
13990,১৪-১২-২০১৮,০৩:০০:০০,302,350,69,68
13991,১৪-১২-২০১৮,০২:০০:০০,302,350,69,73
13992,১৪-১২-২০১৮,০১:০০:০০,302,350,75,77
13993,১৩-১২-২০১৮,২৪:০০:০০,302,350,86,80
13994,১৩-১২-২০১৮,২৩:০০:০০,692,750,92,89
13995,১৩-১২-২০১৮,২২:০০:০০,692,750,104,94
13996,১৩-১২-২০১৮,২১:০০:০০,692,750,110,99
13997,১৩-১২-২০১৮,২০:০০:০০,692,750,114,114
13998,১৩-১২-২০১৮,১৯:৩০:০০,692,750,118,114
13999,১৩-১২-২০১৮,১৯:০০:০০,692,750,118,114
14000,১৩-১২-২০১৮,১৮:০০:০০,692,750,118,109
14001,১৩-১২-২০১৮,১৭:০০:০০,692,750,98,102
14002,১৩-১২-২০১৮,১৬:০০:০০,543,600,92,99
14003,১৩-১২-২০১৮,১৫:০০:০০,543,600,92,97
14004,১৩-১২-২০১৮,১৪:০০:০০,543,600,92,93
14005,১৩-১২-২০১৮,১৩:০০:০০,548,600,88,90
14006,১৩-১২-২০১৮,১২:০০:০০,548,600,90,89
14007,১৩-১২-২০১৮,১১:০০:০০,548,600,86,87
14008,১৩-১২-২০১৮,১০:০০:০০,548,600,86,86
14009,১৩-১২-২০১৮,০৯:০০:০০,548,600,82,79
14010,১৩-১২-২০১৮,০৮:০০:০০,351,400,74,72
14011,১২-১২-২০১৮,২৪:০০:০০,347,515,82,89
14012,১২-১২-২০১৮,২৩:০০:০০,693,750,90,82
14013,১২-১২-২০১৮,২২:০০:০০,693,750,100,101
14014,১২-১২-২০১৮,২১:০০:০০,693,750,112,109
14015,১৩-১২-২০১৮,০৭:০০:০০,351,351,70,72
14016,১৩-১২-২০১৮,০৬:০০:০০,351,351,70,72
14017,১৩-১২-২০১৮,০৫:০০:০০,351,351,68,74
14018,১৩-১২-২০১৮,০৪:০০:০০,351,351,68,73
14019,১৩-১২-২০১৮,০৩:০০:০০,351,351,70,78
14020,১৩-১২-২০১৮,০২:০০:০০,351,351,70,81
14021,১৩-১২-২০১৮,০১:০০:০০,351,351,82,84
14022,১২-১২-২০১৮,২০:০০:০০,694,750,116,107
14023,১২-১২-২০১৮,১৯:৩০:০০,694,750,116,114
14024,১২-১২-২০১৮,১৯:০০:০০,694,750,116,114
14025,১২-১২-২০১৮,১৮:০০:০০,694,750,120,114
14026,১২-১২-২০১৮,১৭:০০:০০,694,750,102,110
14027,১২-১২-২০১৮,১৬:০০:০০,545,600,80,106
14028,১২-১২-২০১৮,১৫:০০:০০,545,600,84,101
14029,১২-১২-২০১৮,১৪:০০:০০,545,600,92,98
14030,১২-১২-২০১৮,১৩:০০:০০,545,600,86,95
14031,১২-১২-২০১৮,১২:০০:০০,548,650,90,89
14032,১২-১২-২০১৮,১১:০০:০০,548,550,84,89
14033,১২-১২-২০১৮,১০:০০:০০,548,650,78,86
14034,১২-১২-২০১৮,০৯:০০:০০,350,400,78,79
14035,১২-১২-২০১৮,০৮:০০:০০,350,400,76,72
14036,১২-১২-২০১৮,০৭:০০:০০,350,400,72,72
14037,১২-১২-২০১৮,০৬:০০:০০,350,400,70,69
14038,১২-১২-২০১৮,০৫:০০:০০,350,400,68,69
14039,১২-১২-২০১৮,০৪:০০:০০,350,400,68,72
14040,১২-১২-২০১৮,০৩:০০:০০,350,400,68,72
14041,১২-১২-২০১৮,০২:০০:০০,350,400,74,77
14042,১২-১২-২০১৮,০১:০০:০০,350,400,78,79
14043,১১-১২-২০১৮,২৪:০০:০০,685,750,82,82
14044,১১-১২-২০১৮,২৩:০০:০০,685,750,94,89
14045,১১-১২-২০১৮,২২:০০:০০,685,750,100,94
14046,১১-১২-২০১৮,২১:০০:০০,685,750,112,101
14047,১১-১২-২০১৮,১৩:০০:০০,587,650,82,92
14048,১১-১২-২০১৮,১৪:০০:০০,587,650,86,95
14049,১১-১২-২০১৮,১৫:০০:০০,587,650,94,98
14050,১১-১২-২০১৮,১৬:০০:০০,587,650,88,101
14051,১১-১২-২০১৮,১৭:০০:০০,587,650,98,106
14052,১১-১২-২০১৮,১৮:০০:০০,685,750,116,101
14053,১১-১২-২০১৮,১৯:০০:০০,685,750,118,114
